                    *********************************************************************************
                    *  Z= 72 A=178: Positive-Parity Spin-dependent Level Density [MeV-1] for HF178  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29     J=30     J=31     J=32     J=33     J=34     J=35     J=36     J=37     J=38     J=39     J=40     J=41     J=42     J=43     J=44     J=45     J=46     J=47     J=48     J=49
  12.00  0.864  1.05E+10 1.36E+10 2.35E+11 2.87E+08 5.70E+08 8.46E+08 1.02E+09 1.13E+09 1.19E+09 1.24E+09 1.15E+09 1.06E+09 9.69E+08 7.98E+08 6.89E+08 5.72E+08 4.64E+08 3.67E+08 2.91E+08 2.26E+08 1.73E+08 1.33E+08 1.03E+08 7.37E+07 5.76E+07 4.39E+07 3.40E+07 2.63E+07 2.12E+07 1.59E+07 8.75E+06 4.67E+06 1.99E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  0.899  4.73E+10 5.99E+10 1.06E+12 1.22E+09 2.43E+09 3.61E+09 4.39E+09 4.86E+09 5.14E+09 5.37E+09 5.00E+09 4.63E+09 4.28E+09 3.56E+09 3.09E+09 2.59E+09 2.13E+09 1.70E+09 1.37E+09 1.07E+09 8.35E+08 6.49E+08 5.11E+08 3.70E+08 2.93E+08 2.26E+08 1.77E+08 1.39E+08 1.12E+08 8.53E+07 4.81E+07 2.63E+07 1.15E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  0.933  2.06E+11 2.58E+11 4.65E+12 5.11E+09 1.02E+10 1.51E+10 1.84E+10 2.04E+10 2.17E+10 2.27E+10 2.12E+10 1.98E+10 1.84E+10 1.54E+10 1.35E+10 1.14E+10 9.46E+09 7.64E+09 6.20E+09 4.93E+09 3.88E+09 3.05E+09 2.43E+09 1.78E+09 1.42E+09 1.11E+09 8.81E+08 6.96E+08 5.70E+08 4.36E+08 2.51E+08 1.40E+08 6.29E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  0.966  5.80E+11 4.88E+11 8.89E+12 9.33E+09 1.86E+10 2.76E+10 3.44E+10 3.84E+10 4.06E+10 4.27E+10 3.98E+10 3.72E+10 3.46E+10 2.95E+10 2.58E+10 2.19E+10 1.83E+10 1.48E+10 1.21E+10 9.62E+09 7.62E+09 5.99E+09 4.81E+09 3.54E+09 2.84E+09 2.24E+09 1.77E+09 1.40E+09 1.15E+09 8.83E+08 5.13E+08 2.89E+08 1.30E+08 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  0.997  1.29E+12 9.24E+11 1.70E+13 1.70E+10 3.39E+10 5.04E+10 6.43E+10 7.23E+10 7.61E+10 8.03E+10 7.47E+10 6.99E+10 6.49E+10 5.64E+10 4.91E+10 4.21E+10 3.52E+10 2.87E+10 2.34E+10 1.88E+10 1.50E+10 1.18E+10 9.53E+09 7.03E+09 5.68E+09 4.52E+09 3.57E+09 2.84E+09 2.34E+09 1.79E+09 1.05E+09 5.97E+08 2.70E+08 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  1.028  2.62E+12 1.75E+12 3.26E+13 3.11E+10 6.19E+10 9.22E+10 1.20E+11 1.36E+11 1.43E+11 1.51E+11 1.40E+11 1.31E+11 1.22E+11 1.08E+11 9.37E+10 8.07E+10 6.80E+10 5.56E+10 4.56E+10 3.67E+10 2.94E+10 2.31E+10 1.89E+10 1.40E+10 1.13E+10 9.10E+09 7.18E+09 5.73E+09 4.74E+09 3.63E+09 2.15E+09 1.23E+09 5.60E+08 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.058  5.15E+12 3.31E+12 6.23E+13 5.68E+10 1.13E+11 1.68E+11 2.25E+11 2.56E+11 2.67E+11 2.84E+11 2.63E+11 2.47E+11 2.29E+11 2.07E+11 1.79E+11 1.55E+11 1.31E+11 1.08E+11 8.86E+10 7.16E+10 5.77E+10 4.54E+10 3.74E+10 2.77E+10 2.27E+10 1.83E+10 1.45E+10 1.16E+10 9.61E+09 7.36E+09 4.40E+09 2.54E+09 1.16E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.087  9.94E+12 6.27E+12 1.19E+14 1.04E+11 2.07E+11 3.08E+11 4.20E+11 4.82E+11 5.01E+11 5.33E+11 4.92E+11 4.64E+11 4.30E+11 3.95E+11 3.41E+11 2.97E+11 2.53E+11 2.09E+11 1.72E+11 1.40E+11 1.13E+11 8.93E+10 7.41E+10 5.51E+10 4.52E+10 3.70E+10 2.91E+10 2.34E+10 1.95E+10 1.49E+10 8.99E+09 5.24E+09 2.40E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.115  1.90E+13 1.19E+13 2.29E+14 1.90E+11 3.78E+11 5.62E+11 7.85E+11 9.07E+11 9.40E+11 1.00E+12 9.23E+11 8.72E+11 8.08E+11 7.56E+11 6.49E+11 5.70E+11 4.89E+11 4.05E+11 3.35E+11 2.73E+11 2.23E+11 1.75E+11 1.47E+11 1.09E+11 9.03E+10 7.45E+10 5.86E+10 4.72E+10 3.95E+10 3.03E+10 1.84E+10 1.08E+10 4.98E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.182  1.07E+14 5.88E+13 1.17E+15 8.55E+11 1.70E+12 2.54E+12 3.75E+12 4.41E+12 4.52E+12 4.86E+12 4.45E+12 4.22E+12 3.91E+12 3.83E+12 3.26E+12 2.91E+12 2.53E+12 2.12E+12 1.77E+12 1.45E+12 1.20E+12 9.49E+11 8.12E+11 6.08E+11 5.09E+11 4.29E+11 3.37E+11 2.74E+11 2.31E+11 1.77E+11 1.10E+11 6.62E+10 3.08E+10 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  1.246  5.46E+14 2.92E+14 5.97E+15 3.86E+12 7.69E+12 1.15E+13 1.79E+13 2.14E+13 2.17E+13 2.36E+13 2.14E+13 2.04E+13 1.89E+13 1.94E+13 1.64E+13 1.48E+13 1.31E+13 1.11E+13 9.31E+12 7.74E+12 6.50E+12 5.13E+12 4.48E+12 3.38E+12 2.87E+12 2.47E+12 1.93E+12 1.59E+12 1.35E+12 1.04E+12 6.60E+11 4.05E+11 1.90E+11 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  1.365  1.95E+16 7.29E+15 1.58E+17 7.84E+13 1.56E+14 2.34E+14 4.10E+14 5.07E+14 5.03E+14 5.53E+14 4.96E+14 4.79E+14 4.42E+14 4.97E+14 4.13E+14 3.86E+14 3.50E+14 3.04E+14 2.58E+14 2.20E+14 1.90E+14 1.50E+14 1.37E+14 1.04E+14 9.10E+13 8.23E+13 6.39E+13 5.33E+13 4.61E+13 3.55E+13 2.37E+13 1.52E+13 7.26E+12 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  1.577  2.37E+19 4.73E+18 1.17E+20 3.24E+16 6.48E+16 9.71E+16 2.14E+17 2.83E+17 2.69E+17 3.05E+17 2.67E+17 2.63E+17 2.41E+17 3.27E+17 2.62E+17 2.61E+17 2.51E+17 2.27E+17 1.99E+17 1.77E+17 1.62E+17 1.29E+17 1.28E+17 9.95E+16 9.18E+16 9.09E+16 6.97E+16 6.02E+16 5.39E+16 4.17E+16 3.04E+16 2.12E+16 1.06E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  1.763  9.46E+19 9.45E+18 2.33E+20 6.47E+16 1.29E+17 1.94E+17 4.28E+17 5.65E+17 5.37E+17 6.10E+17 5.33E+17 5.25E+17 4.82E+17 6.54E+17 5.24E+17 5.22E+17 5.02E+17 4.55E+17 3.99E+17 3.53E+17 3.24E+17 2.58E+17 2.55E+17 1.99E+17 1.83E+17 1.82E+17 1.39E+17 1.20E+17 1.08E+17 8.34E+16 6.08E+16 4.25E+16 2.12E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  1.931  2.36E+20 1.89E+19 4.65E+20 1.29E+17 2.59E+17 3.87E+17 8.55E+17 1.13E+18 1.07E+18 1.22E+18 1.07E+18 1.05E+18 9.64E+17 1.31E+18 1.05E+18 1.04E+18 1.00E+18 9.09E+17 7.97E+17 7.06E+17 6.48E+17 5.15E+17 5.09E+17 3.98E+17 3.67E+17 3.63E+17 2.79E+17 2.41E+17 2.15E+17 1.67E+17 1.22E+17 8.49E+16 4.23E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  2.086  5.20E+20 3.78E+19 9.30E+20 2.58E+17 5.16E+17 7.74E+17 1.71E+18 2.26E+18 2.15E+18 2.44E+18 2.13E+18 2.10E+18 1.93E+18 2.61E+18 2.09E+18 2.08E+18 2.00E+18 1.82E+18 1.59E+18 1.41E+18 1.29E+18 1.03E+18 1.02E+18 7.95E+17 7.33E+17 7.26E+17 5.57E+17 4.81E+17 4.31E+17 3.33E+17 2.43E+17 1.70E+17 8.47E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  2.230  1.09E+21 7.54E+19 1.86E+21 5.16E+17 1.03E+18 1.55E+18 3.41E+18 4.51E+18 4.29E+18 4.87E+18 4.26E+18 4.19E+18 3.85E+18 5.22E+18 4.18E+18 4.16E+18 4.01E+18 3.63E+18 3.18E+18 2.82E+18 2.59E+18 2.06E+18 2.04E+18 1.59E+18 1.47E+18 1.45E+18 1.11E+18 9.62E+17 8.61E+17 6.67E+17 4.86E+17 3.39E+17 1.69E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  2.365  2.22E+21 1.51E+20 3.72E+21 1.03E+18 2.06E+18 3.09E+18 6.82E+18 9.01E+18 8.57E+18 9.72E+18 8.50E+18 8.37E+18 7.69E+18 1.04E+19 8.35E+18 8.32E+18 8.01E+18 7.25E+18 6.36E+18 5.63E+18 5.17E+18 4.11E+18 4.07E+18 3.18E+18 2.93E+18 2.90E+18 2.23E+18 1.92E+18 1.72E+18 1.33E+18 9.71E+17 6.79E+17 3.38E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  2.493  4.48E+21 3.01E+20 7.43E+21 2.06E+18 4.12E+18 6.17E+18 1.36E+19 1.80E+19 1.71E+19 1.94E+19 1.70E+19 1.67E+19 1.54E+19 2.08E+19 1.67E+19 1.66E+19 1.60E+19 1.45E+19 1.27E+19 1.13E+19 1.03E+19 8.22E+18 8.13E+18 6.35E+18 5.86E+18 5.80E+18 4.45E+18 3.84E+18 3.44E+18 2.66E+18 1.94E+18 1.36E+18 6.77E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  2.615  8.99E+21 6.02E+20 1.48E+22 4.11E+18 8.22E+18 1.23E+19 2.72E+19 3.60E+19 3.42E+19 3.88E+19 3.39E+19 3.34E+19 3.07E+19 4.17E+19 3.34E+19 3.32E+19 3.20E+19 2.90E+19 2.54E+19 2.25E+19 2.07E+19 1.64E+19 1.63E+19 1.27E+19 1.17E+19 1.16E+19 8.89E+18 7.68E+18 6.88E+18 5.33E+18 3.88E+18 2.71E+18 1.35E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  2.731  1.80E+22 1.20E+21 2.97E+22 8.22E+18 1.64E+19 2.46E+19 5.44E+19 7.19E+19 6.83E+19 7.76E+19 6.78E+19 6.68E+19 6.13E+19 8.33E+19 6.67E+19 6.64E+19 6.39E+19 5.79E+19 5.08E+19 4.50E+19 4.13E+19 3.28E+19 3.25E+19 2.54E+19 2.34E+19 2.32E+19 1.78E+19 1.54E+19 1.38E+19 1.06E+19 7.76E+18 5.42E+18 2.70E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  2.842  3.61E+22 2.40E+21 5.93E+22 1.64E+19 3.28E+19 4.92E+19 1.09E+20 1.44E+20 1.37E+20 1.55E+20 1.36E+20 1.33E+20 1.23E+20 1.66E+20 1.33E+20 1.33E+20 1.28E+20 1.16E+20 1.02E+20 8.99E+19 8.26E+19 6.56E+19 6.50E+19 5.07E+19 4.68E+19 4.63E+19 3.55E+19 3.07E+19 2.75E+19 2.13E+19 1.55E+19 1.08E+19 5.41E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  2.950  7.21E+22 4.81E+21 1.18E+23 3.28E+19 6.55E+19 9.82E+19 2.17E+20 2.87E+20 2.73E+20 3.10E+20 2.71E+20 2.67E+20 2.45E+20 3.33E+20 2.66E+20 2.65E+20 2.55E+20 2.31E+20 2.03E+20 1.80E+20 1.65E+20 1.31E+20 1.30E+20 1.01E+20 9.35E+19 9.26E+19 7.10E+19 6.14E+19 5.50E+19 4.26E+19 3.10E+19 2.17E+19 1.08E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  3.053  1.44E+23 9.60E+21 2.37E+23 6.55E+19 1.31E+20 1.96E+20 4.34E+20 5.74E+20 5.45E+20 6.19E+20 5.41E+20 5.33E+20 4.89E+20 6.65E+20 5.32E+20 5.30E+20 5.10E+20 4.62E+20 4.06E+20 3.59E+20 3.30E+20 2.62E+20 2.60E+20 2.03E+20 1.87E+20 1.85E+20 1.42E+20 1.23E+20 1.10E+20 8.51E+19 6.20E+19 4.33E+19 2.16E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  3.153  2.88E+23 1.92E+22 4.73E+23 1.31E+20 2.62E+20 3.92E+20 8.67E+20 1.15E+21 1.09E+21 1.24E+21 1.08E+21 1.06E+21 9.78E+20 1.33E+21 1.06E+21 1.06E+21 1.02E+21 9.24E+20 8.10E+20 7.18E+20 6.59E+20 5.24E+20 5.19E+20 4.05E+20 3.74E+20 3.70E+20 2.84E+20 2.45E+20 2.20E+20 1.70E+20 1.24E+20 8.66E+19 4.32E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  3.250  5.76E+23 3.84E+22 9.46E+23 2.61E+20 5.22E+20 7.83E+20 1.73E+21 2.29E+21 2.18E+21 2.47E+21 2.16E+21 2.13E+21 1.95E+21 2.65E+21 2.13E+21 2.12E+21 2.04E+21 1.85E+21 1.62E+21 1.44E+21 1.32E+21 1.05E+21 1.04E+21 8.10E+20 7.47E+20 7.40E+20 5.68E+20 4.91E+20 4.39E+20 3.40E+20 2.48E+20 1.73E+20 8.64E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  3.345  1.15E+24 7.67E+22 1.89E+24 5.22E+20 1.04E+21 1.56E+21 3.46E+21 4.58E+21 4.35E+21 4.94E+21 4.32E+21 4.25E+21 3.90E+21 5.30E+21 4.25E+21 4.23E+21 4.07E+21 3.69E+21 3.24E+21 2.87E+21 2.63E+21 2.09E+21 2.07E+21 1.62E+21 1.49E+21 1.48E+21 1.13E+21 9.81E+20 8.78E+20 6.80E+20 4.95E+20 3.46E+20 1.73E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  3.436  2.30E+24 1.53E+23 3.78E+24 1.04E+21 2.08E+21 3.12E+21 6.91E+21 9.14E+21 8.69E+21 9.87E+21 8.63E+21 8.49E+21 7.80E+21 1.06E+22 8.49E+21 8.46E+21 8.14E+21 7.38E+21 6.47E+21 5.73E+21 5.27E+21 4.19E+21 4.14E+21 3.24E+21 2.98E+21 2.96E+21 2.27E+21 1.96E+21 1.76E+21 1.36E+21 9.90E+20 6.92E+20 3.45E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  3.526  4.60E+24 3.06E+23 7.55E+24 2.08E+21 4.16E+21 6.24E+21 1.38E+22 1.83E+22 1.74E+22 1.97E+22 1.72E+22 1.70E+22 1.56E+22 2.12E+22 1.70E+22 1.69E+22 1.63E+22 1.47E+22 1.29E+22 1.15E+22 1.05E+22 8.37E+21 8.29E+21 6.47E+21 5.97E+21 5.91E+21 4.53E+21 3.92E+21 3.51E+21 2.72E+21 1.98E+21 1.38E+21 6.90E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 72 A=179: Positive-Parity Spin-dependent Level Density [MeV-1] for HF179  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.124  2.00E+00 1.09E+01 1.28E+02 0.00E+00 0.00E+00 1.00E+00 1.75E+00 2.73E+00 1.47E+00 1.73E+00 7.28E-01 7.28E-01 7.28E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.175  5.00E+00 1.27E+01 1.59E+02 0.00E+00 0.00E+00 8.33E-01 1.46E+00 2.88E+00 2.43E+00 2.05E+00 1.21E+00 6.07E-01 6.07E-01 6.07E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.215  8.00E+00 1.48E+01 2.10E+02 0.00E+00 0.00E+00 7.14E-01 1.25E+00 1.75E+00 2.09E+00 2.79E+00 2.60E+00 1.56E+00 1.04E+00 5.20E-01 5.20E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.248  1.30E+01 2.72E+01 3.21E+02 2.14E+00 1.61E+00 2.85E+00 3.53E+00 2.99E+00 2.80E+00 2.27E+00 2.61E+00 3.31E+00 1.56E+00 5.20E-01 5.20E-01 5.20E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.277  2.70E+01 8.35E+01 9.03E+02 4.11E+00 6.00E+00 1.07E+01 1.20E+01 1.54E+01 1.04E+01 9.23E+00 4.36E+00 4.03E+00 3.12E+00 2.08E+00 1.04E+00 5.20E-01 5.20E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
